dt,posX,posY,posZ,velX,velY,velZ,accX,accY,accZ
0.0,6.0,1.0,2.0,100.0,100.0,100.0,0,0,0
1.0,-39.0080586386765,149.336019546225,53.6639804537745,-45.0080587484425,148.336019582814,51.6639804171858,0,0,0
2.0,-84.016117387119,297.67203912904,105.32796087096,-45.008058748427,148.336019582769,51.6639804171716,0,0,0
3.0,-129.024176135546,446.008058711809,156.991941288132,-45.008058748423,148.336019582758,51.6639804171682,0,0,0
4.0,-174.032234883969,594.344078294567,208.6559217053,-45.0080587484213,148.336019582753,51.6639804171666,0,0,0
5.0,-219.04029363239,742.680097877319,260.319902122467,-45.0080587484203,148.33601958275,51.6639804171658,0,0,0
6.0,-264.048352380811,891.01611746007,311.983882539632,-45.0080587484196,148.336019582748,51.6639804171652,0,0,0
7.0,-309.05641112923,1039.35213704282,363.647862956798,-45.0080587484192,148.336019582747,51.6639804171649,0,0,0
8.0,-354.064469877649,1187.68815662557,415.311843373963,-45.0080587484189,148.336019582746,51.6639804171646,0,0,0
9.0,-399.072528626068,1336.02417620831,466.975823791127,-45.0080587484186,148.336019582746,51.6639804171644,0,0,0
10.0,-444.080587374487,1484.36019579106,518.639804208291,-45.0080587484184,148.336019582745,51.6639804171642,0,0,0
11.0,-489.088646122905,1632.6962153738,570.303784625456,-45.0080587484183,148.336019582745,51.6639804171641,0,0,0
12.0,-534.096704871324,1781.03223495655,621.96776504262,-45.0080587484181,148.336019582744,51.6639804171639,0,0,0
13.0,-579.104763619742,1929.36825453929,673.631745459784,-45.008058748418,148.336019582744,51.6639804171638,0,0,0
14.0,-624.11282236816,2077.70427412203,725.295725876947,-45.0080587484179,148.336019582744,51.6639804171638,0,0,0
15.0,-669.120881116578,2226.04029370478,776.959706294111,-45.0080587484179,148.336019582743,51.6639804171637,0,0,0
16.0,-714.128939864996,2374.37631328752,828.623686711275,-45.0080587484178,148.336019582743,51.6639804171636,0,0,0
17.0,-759.136998613414,2522.71233287027,880.287667128439,-45.0080587484177,148.336019582743,51.6639804171636,0,0,0
18.0,-804.145057361831,2671.04835245301,931.951647545602,-45.0080587484177,148.336019582743,51.6639804171635,0,0,0
19.0,-849.153116110249,2819.38437203575,983.615627962766,-45.0080587484176,148.336019582743,51.6639804171635,0,0,0
20.0,-894.161174858667,2967.72039161849,1035.27960837993,-45.0080587484176,148.336019582743,51.6639804171635,0,0,0
21.0,-939.169233607084,3116.05641120124,1086.94358879709,-45.0080587484175,148.336019582742,51.6639804171634,0,0,0
22.0,-984.177292355502,3264.39243078398,1138.60756921426,-45.0080587484175,148.336019582742,51.6639804171634,0,0,0
23.0,-1029.18535110392,3412.72845036672,1190.27154963142,-45.0080587484175,148.336019582742,51.6639804171634,0,0,0
24.0,-1074.19340985234,3561.06446994946,1241.93553004858,-45.0080587484174,148.336019582742,51.6639804171633,0,0,0
25.0,-1119.20146860075,3709.40048953221,1293.59951046575,-45.0080587484174,148.336019582742,51.6639804171633,0,0,0
26.0,-1164.20952734917,3857.73650911495,1345.26349088291,-45.0080587484174,148.336019582742,51.6639804171633,0,0,0
27.0,-1209.21758609759,4006.07252869769,1396.92747130007,-45.0080587484174,148.336019582742,51.6639804171633,0,0,0
28.0,-1254.22564484601,4154.40854828043,1448.59145171724,-45.0080587484173,148.336019582742,51.6639804171633,0,0,0
29.0,-1299.23370359442,4302.74456786317,1500.2554321344,-45.0080587484173,148.336019582742,51.6639804171632,0,0,0
30.0,-1344.24176234284,4451.08058744592,1551.91941255156,-45.0080587484173,148.336019582742,51.6639804171632,0,0,0
31.0,-1389.24982109126,4599.41660702866,1603.58339296873,-45.0080587484173,148.336019582742,51.6639804171632,0,0,0
32.0,-1434.25787983968,4747.7526266114,1655.24737338589,-45.0080587484173,148.336019582742,51.6639804171632,0,0,0
33.0,-1479.26593858809,4896.08864619414,1706.91135380305,-45.0080587484172,148.336019582742,51.6639804171632,0,0,0
34.0,-1524.27399733651,5044.42466577688,1758.57533422022,-45.0080587484172,148.336019582742,51.6639804171632,0,0,0
35.0,-1569.28205608493,5192.76068535962,1810.23931463738,-45.0080587484172,148.336019582742,51.6639804171632,0,0,0
36.0,-1614.29011483334,5341.09670494237,1861.90329505454,-45.0080587484172,148.336019582742,51.6639804171631,0,0,0
37.0,-1659.29817358176,5489.43272452511,1913.5672754717,-45.0080587484172,148.336019582742,51.6639804171631,0,0,0
38.0,-1704.30623233018,5637.76874410785,1965.23125588887,-45.0080587484172,148.336019582742,51.6639804171631,0,0,0
39.0,-1749.3142910786,5786.10476369059,2016.89523630603,-45.0080587484172,148.336019582741,51.6639804171631,0,0,0
40.0,-1794.32234982701,5934.44078327333,2068.55921672319,-45.0080587484172,148.336019582741,51.6639804171631,0,0,0
41.0,-1839.33040857543,6082.77680285607,2120.22319714036,-45.0080587484171,148.336019582741,51.6639804171631,0,0,0
42.0,-1884.33846732385,6231.11282243882,2171.88717755752,-45.0080587484171,148.336019582741,51.6639804171631,0,0,0
43.0,-1929.34652607226,6379.44884202156,2223.55115797468,-45.0080587484171,148.336019582741,51.6639804171631,0,0,0
44.0,-1974.35458482068,6527.7848616043,2275.21513839185,-45.0080587484171,148.336019582741,51.6639804171631,0,0,0
45.0,-2019.3626435691,6676.12088118704,2326.87911880901,-45.0080587484171,148.336019582741,51.6639804171631,0,0,0
46.0,-2064.37070231752,6824.45690076978,2378.54309922617,-45.0080587484171,148.336019582741,51.6639804171631,0,0,0
47.0,-2109.37876106593,6972.79292035253,2430.20707964334,-45.0080587484171,148.336019582741,51.6639804171631,0,0,0
48.0,-2154.38681981435,7121.12893993527,2481.8710600605,-45.0080587484171,148.336019582741,51.6639804171631,0,0,0
49.0,-2199.39487856277,7269.46495951801,2533.53504047766,-45.0080587484171,148.336019582741,51.6639804171631,0,0,0
50.0,-2244.40293731118,7417.80097910075,2585.19902089483,-45.0080587484171,148.336019582741,51.663980417163,0,0,0
51.0,-2289.4109960596,7566.13699868349,2636.86300131199,-45.0080587484171,148.336019582741,51.663980417163,0,0,0
