dt,posX,posY,posZ,velX,velY,velZ,accX,accY,accZ
0.0,-113753929204.56596,-95359161192.02925,2953169.5507243276,19802.77129869398,-22918.402606237498,87.59975766282224,0.0,0.0,0.0
1800.0,-113718284216.22832,-95400414316.72047,3110849.1145174075,19802.771664382493,-22918.402290274727,87.59974895741261,0.0,0.0,0.0
3600.0,-113682639227.23242,-95441667440.84297,3268528.6626407504,19802.772030033055,-22918.40197429496,87.59974025293018,0.0,0.0,0.0
5400.0,-113646994237.57837,-95482920564.3967,3426208.195096025,19802.772395645658,-22918.40165829821,87.59973154937514,0.0,0.0,0.0
7200.0,-113611349247.2662,-95524173687.38164,3583887.7118849,19802.7727612203,-22918.4013422845,87.59972284674771,0.0,0.0,0.0
9000.0,-113575704256.296,-95565426809.79774,3741567.213009046,19802.77312675698,-22918.401026253836,87.59971414504811,0.0,0.0,0.0
10800.0,-113540059264.66785,-95606679931.645,3899246.6984701324,19802.77349225569,-22918.400710206242,87.59970544427652,0.0,0.0,0.0
12600.0,-113504414272.38179,-95647933052.92337,4056926.1682698303,19802.77385771642,-22918.400394141732,87.59969674443317,0.0,0.0,0.0
14400.0,-113468769279.4379,-95689186173.63283,4214605.62240981,19802.77422313917,-22918.400078060324,87.59968804551825,0.0,0.0,0.0
16200.0,-113433124285.83624,-95730439293.77333,4372285.060891743,19802.77458852394,-22918.39976196203,87.59967934753196,0.0,0.0,0.0
18000.0,-113397479291.5769,-95771692413.34486,4529964.4837173,19802.774953870718,-22918.39944584687,87.5996706504745,0.0,0.0,0.0
19800.0,-113361834296.65994,-95812945532.34738,4687643.8908881545,19802.775319179502,-22918.399129714853,87.59966195434606,0.0,0.0,0.0
21600.0,-113326189301.08542,-95854198650.78087,4845323.282405977,19802.775684450287,-22918.398813566,87.59965325914685,0.0,0.0,0.0
23400.0,-113290544304.85341,-95895451768.6453,5003002.6582724415,19802.77604968307,-22918.39849740033,87.59964456487705,0.0,0.0,0.0
25200.0,-113254899307.96397,-95936704885.94061,5160682.01848922,19802.776414877848,-22918.398181217854,87.59963587153686,0.0,0.0,0.0
27000.0,-113219254310.41719,-95977958002.66681,5318361.363057987,19802.776780034612,-22918.39786501859,87.59962717912646,0.0,0.0,0.0
28800.0,-113183609312.21313,-96019211118.82384,5476040.691980414,19802.77714515336,-22918.397548802554,87.59961848764604,0.0,0.0,0.0
30600.0,-113147964313.35185,-96060464234.41168,5633720.005258177,19802.777510234086,-22918.39723256976,87.5996097970958,0.0,0.0,0.0
32400.0,-113112319313.83344,-96101717349.43031,5791399.302892949,19802.777875276788,-22918.396916320227,87.5996011074759,0.0,0.0,0.0
34200.0,-113076674313.65794,-96142970463.87968,5949078.584886406,19802.77824028146,-22918.39660005397,87.59959241878654,0.0,0.0,0.0
36000.0,-113041029312.82544,-96184223577.75978,6106757.851240221,19802.778605248095,-22918.396283771002,87.5995837310279,0.0,0.0,0.0
37800.0,-113005384311.336,-96225476691.07057,6264437.101956071,19802.778970176692,-22918.395967471344,87.59957504420015,0.0,0.0,0.0
39600.0,-112969739309.18968,-96266729803.81203,6422116.337035632,19802.779335067247,-22918.39565115501,87.59956635830348,0.0,0.0,0.0
